,0,1,2,3,4,5,6,7,8,9
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,74.0,74.0,74.0,82.0,74.0,32.0,76.0,74.0,74.0,90.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,54.40000000000032,56.20000000000033,57.040000000000326,55.480000000000324,56.56000000000032,60.64000000000033,56.08000000000031,57.64000000000033,57.16000000000033,46.120000000000296
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,59.20000000000033,70.00000000000028,68.8000000000003,89.2000000000001,61.00000000000033,68.8000000000003,39.40000000000028,55.60000000000032,56.200000000000315,70.60000000000028
7,0.0,0.0,0.0,0.0,0.0,7.600000000000233,0.0,0.0,0.0,26.80000000000025
