,run,generation,mean_fitness,max_fitness,standard_deviation,mean_player_life,mean_enemy_life,mean_beat,max_beat
19,0,19,64.76427027064219,86.07402650422175,16.448066492050927,30.778666666666744,25.33333333333333,1.46,2.0
20,0,20,65.11235551957218,86.07402650422175,16.598100590542444,30.66000000000007,24.933333333333334,1.46,2.0
21,0,21,64.93486863216052,86.07402650422175,16.4485558277631,30.718666666666742,25.133333333333336,1.46,2.0
22,0,22,64.90609529499964,86.07402650422175,16.428752777585537,30.476000000000077,25.133333333333336,1.46,2.0
23,0,23,65.44381748135214,86.07402650422175,15.604424573983295,31.166666666666742,24.6,1.48,2.0
24,0,24,67.4092776161294,87.08767346620549,15.394460377522378,31.72400000000008,22.46666666666667,1.54,3.0
25,0,25,67.80124933181585,87.08767346620549,15.141152958038294,32.08800000000007,22.066666666666666,1.56,3.0
26,0,26,68.01053976259337,87.08767346620549,15.012414995573351,32.428000000000075,21.866666666666664,1.58,3.0
27,0,27,67.39155681980289,87.08767346620549,16.317021524911954,32.59066666666675,22.600000000000005,1.56,3.0
28,0,28,66.90662744534495,87.08767346620549,16.304565081144144,32.537333333333414,23.133333333333336,1.54,3.0
29,0,29,67.88051145598993,87.08767346620549,15.752368154367856,32.86266666666675,22.06666666666667,1.56,3.0
30,0,30,67.06630460872533,87.08767346620549,15.717983797020853,32.52933333333342,22.933333333333334,1.54,3.0
31,1,0,6.6836660990537435,82.63911857670004,22.24558882283442,13.096000000000059,87.66666666666669,0.2,2.0
32,1,1,15.362517114941456,82.63911857670004,25.818004302933492,15.62933333333339,78.46666666666665,0.34,2.0
33,1,2,26.600485270527972,82.63911857670004,26.767733589895336,14.284000000000047,65.73333333333333,0.58,2.0
34,1,3,45.73150944581091,85.8746449003994,17.641667218600713,14.244000000000046,44.53333333333334,0.84,2.0
35,1,4,48.605546908369675,85.8746449003994,14.645321389968586,15.205333333333384,41.46666666666667,0.94,2.0
36,1,5,53.62617740070792,85.8746449003994,13.682083941161753,19.217333333333393,36.333333333333336,1.14,3.0
37,1,6,56.88856733659052,85.8746449003994,16.962596216536973,22.997333333333405,33.2,1.32,3.0
38,1,7,56.04362675119022,85.8746449003994,18.696551332814845,23.764000000000078,34.33333333333333,1.3,3.0
39,1,8,56.056136643384185,85.8746449003994,19.85604781466845,25.282666666666746,34.53333333333333,1.32,3.0
40,1,9,56.11413554641183,85.8746449003994,19.21453408008312,25.798666666666744,34.53333333333333,1.32,3.0
41,1,10,59.24442619428109,85.8746449003994,17.987449766947258,27.492000000000075,31.200000000000003,1.38,3.0
42,1,11,61.51871752782373,85.9983430714896,17.218329769569603,27.84133333333341,28.66666666666667,1.42,3.0
43,1,12,61.35703742291128,85.9983430714896,17.659609191050386,29.032000000000075,29.00000000000001,1.42,3.0
44,1,13,60.084106912007776,85.9983430714896,17.95609901093355,28.616000000000078,30.4,1.38,3.0
45,1,14,59.983572268361314,85.9983430714896,17.683629159389863,28.31466666666674,30.466666666666665,1.38,3.0
46,1,15,60.164531709250056,85.9983430714896,17.526840986080238,27.830666666666744,30.199999999999996,1.36,3.0
47,1,16,58.75751192734904,85.9983430714896,18.187711293073683,29.033333333333406,31.933333333333334,1.38,3.0
48,1,17,58.07520483017453,85.9983430714896,18.46721975505467,30.20666666666675,32.86666666666667,1.38,3.0
49,1,18,58.65625593166113,85.9983430714896,18.239126929280502,30.106666666666744,32.199999999999996,1.38,3.0
50,1,19,59.518505521696646,85.9983430714896,17.619378909048688,30.05866666666675,31.2,1.38,3.0
51,1,20,59.17113591307748,85.9983430714896,17.22687844567816,29.98533333333341,31.6,1.38,3.0
52,1,21,60.80501253974584,85.9983430714896,16.691228081912353,31.309333333333406,29.866666666666664,1.42,3.0
53,1,22,60.65375408123427,85.9983430714896,16.847605706147927,31.93600000000007,30.13333333333334,1.42,3.0
54,1,23,61.84555581458883,85.9983430714896,15.761320656046687,32.20800000000007,28.8,1.44,3.0
55,1,24,63.88370545690253,85.9983430714896,14.908836306145663,32.19333333333341,26.46666666666667,1.46,3.0
56,1,25,63.70636818977279,85.9983430714896,15.05387830376968,32.226666666666745,26.66666666666667,1.44,3.0
57,1,26,65.04755359844953,85.9983430714896,14.846159268720376,33.05600000000008,25.26666666666667,1.48,3.0
58,1,27,66.4183130222681,85.9983430714896,14.331905301578338,32.86800000000008,23.733333333333338,1.5,3.0
59,1,28,65.83342824552146,85.9983430714896,14.603803131813365,32.284000000000084,24.333333333333336,1.46,3.0
60,1,29,65.52141885282528,85.9983430714896,14.620316838202411,32.73466666666675,24.733333333333334,1.46,3.0
61,1,30,66.90710954033187,85.9983430714896,14.039595718308423,34.14666666666674,23.266666666666666,1.52,3.0
62,2,0,8.081438834485493,58.42089187345963,21.807857342057748,12.753333333333392,85.93333333333334,0.16,1.0
63,2,1,17.52136593830364,64.47977236656537,22.779294075283396,15.346666666666724,75.86666666666667,0.24,1.0
64,2,2,26.658838085805208,64.47977236656537,21.442791331366948,11.738666666666713,65.33333333333333,0.36,1.0
65,2,3,37.47497749946149,67.92470041764057,17.08614881247801,10.669333333333375,53.26666666666667,0.62,2.0
66,2,4,48.93290193587009,80.96550557629001,13.977038971740614,13.19066666666672,40.8,0.88,2.0
67,2,5,53.09187069866843,80.96550557629001,12.12905913586815,14.576000000000063,36.333333333333336,1.0,2.0
68,2,6,54.482556064904266,80.96550557629001,12.719878875053256,17.5013333333334,35.2,1.08,2.0
69,2,7,56.852182819026275,83.25338587873729,13.819085091479034,17.642666666666734,32.599999999999994,1.14,2.0
70,2,8,56.96178673070042,83.25338587873729,16.202165916097368,22.196000000000073,33.06666666666667,1.22,2.0
71,2,9,59.062421812536364,83.25338587873729,15.511277979329783,22.2853333333334,30.733333333333334,1.24,2.0
72,2,10,59.01664922547997,83.25338587873729,15.7087436160489,22.84533333333341,30.866666666666664,1.24,2.0
73,2,11,60.21125006291907,85.65025670844695,15.898986203946544,23.858666666666746,29.6,1.26,2.0
74,2,12,59.46276216147046,85.65025670844695,17.359566911495705,25.185333333333414,30.6,1.3,2.0
75,2,13,62.670150670946704,85.65025670844695,16.038113749879013,26.98000000000008,27.199999999999996,1.38,2.0
76,2,14,62.256650505262996,85.65025670844695,16.676489094902355,28.33866666666675,27.8,1.38,2.0
77,2,15,61.860231402064095,85.65025670844695,16.424682799466964,27.796000000000078,28.199999999999996,1.36,2.0
78,2,16,61.270366180836305,85.65025670844695,15.35669235530236,27.97200000000008,28.86666666666667,1.34,2.0
79,2,17,62.64551571674131,85.65025670844695,15.42216004904646,28.494666666666745,27.4,1.34,2.0
80,2,18,64.85235424045663,85.65025670844695,14.488285823052143,30.060000000000077,25.133333333333336,1.42,2.0
81,2,19,66.31788619305776,85.65025670844695,13.281349223679909,30.080000000000076,23.46666666666667,1.44,2.0
82,2,20,65.25545889288838,85.65025670844695,13.03824084291387,29.702666666666747,24.599999999999994,1.4,2.0
83,2,21,65.2901447822222,85.65025670844695,13.243660446579943,29.937333333333417,24.600000000000005,1.4,2.0
84,2,22,65.55344619429096,85.65025670844695,13.216259126951785,30.065333333333413,24.333333333333336,1.4,2.0
85,2,23,65.56001203991562,85.65025670844695,13.297033995432125,30.590666666666742,24.4,1.44,2.0
86,2,24,66.15963127195079,85.65025670844695,12.828374785167483,31.250666666666742,23.799999999999997,1.46,2.0
87,2,25,65.19663103738338,85.65025670844695,12.929742465049987,30.42933333333341,24.8,1.42,2.0
88,2,26,65.60430781117006,85.65025670844695,13.14222059219155,30.86533333333341,24.4,1.44,2.0
89,2,27,64.22691139142111,85.65025670844695,13.49776009407507,30.190666666666747,25.866666666666664,1.4,2.0
90,2,28,65.10072206414543,85.65025670844695,13.337401369606612,30.584000000000078,24.93333333333334,1.42,2.0
91,2,29,65.24479526607072,85.65025670844695,13.336696512226405,30.197333333333404,24.733333333333334,1.4,2.0
92,2,30,65.33312357914669,85.65025670844695,12.773584054475094,30.216000000000072,24.66666666666667,1.4,2.0
93,3,0,8.917356930605743,88.33137110373848,22.55277184729578,14.494666666666731,85.33333333333334,0.16,3.0
94,3,1,19.75029133971004,88.33137110373848,27.923812912661646,16.885333333333396,73.73333333333333,0.36,3.0
95,3,2,31.68689414708592,88.33137110373848,26.807949689723042,12.856000000000057,59.86666666666667,0.54,3.0
96,3,3,43.69843623537907,88.33137110373848,22.190422683505936,17.120000000000065,47.13333333333334,0.86,3.0
97,3,4,51.12573085990944,90.82423916307539,19.53767954238617,21.386666666666738,39.333333333333336,1.1,3.0
98,3,5,55.53035459246177,90.82423916307539,17.12728279350191,21.92400000000007,34.53333333333333,1.22,3.0
99,3,6,56.77788438668087,90.82423916307539,17.589849242884036,24.25866666666675,33.46666666666667,1.24,3.0
100,3,7,58.922721817080614,90.82423916307539,18.006300618103637,25.488000000000078,31.26666666666667,1.32,3.0
101,3,8,60.21659584451078,90.82423916307539,18.571439814238605,27.67866666666675,30.066666666666666,1.4,3.0
102,3,9,58.41956308379762,90.82423916307539,19.635312621480608,28.74400000000008,32.2,1.44,3.0
103,3,10,61.94987190086802,90.82423916307539,18.444595698420063,29.982666666666745,28.400000000000006,1.48,3.0
104,3,11,62.72679385524287,90.82423916307539,17.351461013096394,29.921333333333408,27.466666666666665,1.46,3.0
105,3,12,60.30655591710165,90.82423916307539,17.44361318409421,28.33866666666674,30.0,1.4,3.0
106,3,13,60.67220123782268,90.82423916307539,17.81754135013242,29.64000000000007,29.8,1.42,3.0
107,3,14,60.40367080336513,90.82423916307539,18.06698007039716,29.8653333333334,30.133333333333336,1.42,3.0
108,3,15,61.83623249173459,90.82423916307539,17.587710766515414,30.053333333333402,28.533333333333335,1.44,3.0
109,3,16,61.81186265927103,90.82423916307539,18.01898038790255,31.028000000000073,28.66666666666667,1.48,3.0
110,3,17,61.462533988233105,90.82423916307539,17.966226770019166,30.86800000000008,29.066666666666666,1.46,3.0
111,3,18,60.31726329954048,90.82423916307539,17.76180852516749,32.31866666666674,30.533333333333335,1.48,3.0
112,3,19,62.45277717263564,90.82423916307539,17.596932139583917,32.98666666666675,28.2,1.54,3.0
113,3,20,63.65333864579232,90.82423916307539,18.032356671973236,34.009333333333416,27.0,1.58,3.0
114,3,21,63.88154322725289,90.82423916307539,17.94237536399181,33.92933333333342,26.733333333333334,1.58,3.0
115,3,22,63.709827912616895,90.82423916307539,18.0533035299253,33.93066666666676,26.933333333333334,1.58,3.0
116,3,23,64.34571409711495,90.82423916307539,18.34303693027107,34.26400000000009,26.266666666666666,1.6,3.0
117,3,24,65.2523030450443,90.82423916307539,17.95400896054688,34.57066666666676,25.26666666666667,1.62,3.0
118,3,25,65.47749126018714,90.82423916307539,17.764553055780876,34.44933333333343,25.0,1.62,3.0
119,3,26,66.69309997498814,90.82423916307539,17.40096249022798,34.05333333333342,23.6,1.62,3.0
120,3,27,66.01168072571541,90.82423916307539,18.490736818146257,34.77733333333342,24.46666666666667,1.62,3.0
121,3,28,67.10739202928846,90.82423916307539,17.803241899893404,35.05866666666675,23.26666666666667,1.64,3.0
122,3,29,67.12746759745669,90.82423916307539,17.823759538264163,35.23066666666676,23.26666666666667,1.64,3.0
123,3,30,65.46571369599505,90.82423916307539,18.455358059742903,35.07733333333342,25.13333333333333,1.62,3.0
124,4,0,6.194764737740029,73.96689265223347,20.349063287249653,12.921333333333394,88.06666666666666,0.14,2.0
125,4,1,18.056158803776245,73.96689265223347,24.008672338726626,13.916000000000055,75.2,0.3,2.0
126,4,2,32.270527178824544,73.96689265223347,22.15603169181753,13.608000000000054,59.33333333333333,0.58,2.0
127,4,3,42.14051758363171,79.70733878788494,17.39867544561582,17.47733333333339,48.93333333333334,0.78,2.0
128,4,4,48.90860321801214,79.70733878788494,14.501754663232019,18.353333333333392,41.46666666666667,0.94,2.0
129,4,5,50.78949432625207,79.70733878788494,13.738521688038288,18.092000000000052,39.333333333333336,0.96,2.0
130,4,6,55.20443910290696,79.70733878788494,12.97305902087188,18.801333333333385,34.53333333333333,1.04,2.0
131,4,7,58.83982984092304,82.69040957721661,14.276857323469843,22.125333333333398,30.933333333333334,1.12,2.0
132,4,8,59.15745570131757,82.77540879452586,14.441235838663513,23.1973333333334,30.66666666666667,1.14,2.0
133,4,9,61.547267188087496,85.92241349644424,14.172688178600616,24.598666666666727,28.199999999999996,1.22,2.0
134,4,10,58.650335567258956,85.92241349644424,15.054070116649287,25.817333333333398,31.6,1.22,2.0
135,4,11,58.85871984041432,85.92241349644424,16.29746107018629,26.693333333333406,31.53333333333333,1.24,2.0
136,4,12,58.2736596052957,85.92241349644424,17.45944983268506,28.670666666666744,32.46666666666667,1.28,2.0
137,4,13,58.848683055920944,85.92241349644424,17.216259832686543,29.096000000000075,31.86666666666667,1.3,2.0
138,4,14,59.34510645699327,85.92241349644424,17.22277304495592,30.65866666666675,31.46666666666667,1.36,2.0
139,4,15,59.48884973527185,85.92241349644424,16.675370263543954,29.83733333333341,31.2,1.34,2.0
140,4,16,59.47240299781714,85.92241349644424,16.458435103325826,29.689333333333412,31.2,1.32,2.0
141,4,17,60.53744257353117,85.92241349644424,16.363610930723404,29.737333333333414,30.0,1.36,2.0
142,4,18,60.31785729745502,85.92241349644424,16.593516223331186,29.925333333333416,30.266666666666662,1.34,2.0
143,4,19,61.33811220504303,85.92241349644424,16.474828960259277,30.282666666666746,29.133333333333336,1.36,2.0
144,4,20,60.89866533678119,85.92241349644424,16.490662568146888,30.44533333333341,29.666666666666664,1.36,2.0
145,4,21,60.73371211584638,85.92241349644424,17.662958650474557,31.577333333333417,30.0,1.38,2.0
146,4,22,60.647326009722185,85.92241349644424,16.97210672644706,31.42800000000008,30.06666666666667,1.38,2.0
147,4,23,60.647326009722185,85.92241349644424,16.972106726447056,31.428000000000083,30.06666666666667,1.38,2.0
148,4,24,61.924882191241174,85.92241349644424,16.322836034641373,31.854666666666752,28.66666666666667,1.4,2.0
149,4,25,61.44694341983251,85.92241349644424,16.965823431817046,31.73866666666675,29.2,1.38,2.0
150,4,26,62.09138728564265,85.92241349644424,16.498123600000895,31.77066666666675,28.46666666666667,1.4,2.0
151,4,27,62.15190064028291,85.92241349644424,16.508696773394192,31.782666666666746,28.4,1.4,2.0
152,4,28,62.184321574449605,85.92241349644424,16.550566622701492,31.580000000000087,28.33333333333334,1.4,2.0
153,4,29,61.36911728569928,85.92241349644424,16.484769456736974,31.02000000000008,29.2,1.38,2.0
154,4,30,61.47790022227856,85.92241349644424,16.352780387583756,31.59466666666675,29.133333333333336,1.38,2.0
155,5,0,6.063113637625396,58.56012754329939,20.8251804243643,16.224000000000068,88.73333333333333,0.22,2.0
156,5,1,19.613493348982047,67.82577402767393,24.17026690971538,17.501333333333392,73.86666666666666,0.38,2.0
157,5,2,31.195277996572145,69.43960247759313,21.348070666199476,14.18400000000006,60.6,0.54,2.0
158,5,3,45.35154569964269,82.62067212121828,15.852479877986784,16.969333333333392,45.2,0.86,2.0
159,5,4,52.54697708407131,82.62067212121828,11.185590463339803,18.694666666666727,37.4,1.06,2.0
160,5,5,53.11990428372455,82.62067212121828,11.802905084187326,18.26133333333339,36.73333333333333,1.02,2.0
161,5,6,54.077957723520036,82.64382143872247,12.634275814616561,18.574666666666733,35.73333333333333,1.0,2.0
162,5,7,54.61692531990992,82.97833004161177,14.187549816008278,22.198666666666735,35.666666666666664,1.14,2.0
163,5,8,58.58711241661674,82.97833004161177,13.525326115230698,24.908000000000076,31.533333333333335,1.26,2.0
164,5,9,58.336398827251095,82.97833004161177,14.5751684145764,26.80800000000007,31.999999999999996,1.26,2.0
165,5,10,57.96620555801889,82.97833004161177,14.636335890185581,26.6853333333334,32.466666666666676,1.24,2.0
166,5,11,59.26546082700103,82.97833004161177,14.30358074784208,27.3413333333334,31.06666666666667,1.26,2.0
167,5,12,58.60673830667319,82.97833004161177,14.676652660102409,27.253333333333398,31.8,1.24,2.0
168,5,13,60.15445863509148,82.97833004161177,13.531414499322917,26.78800000000007,30.0,1.28,2.0
169,5,14,60.69588188182872,82.97833004161177,13.286988741639469,27.17200000000007,29.46666666666667,1.32,2.0
170,5,15,60.65595471525098,82.97833004161177,13.451351655677522,27.3573333333334,29.533333333333335,1.34,2.0
171,5,16,60.82869603634042,85.99702228647948,14.68229240629258,29.340000000000074,29.600000000000005,1.38,2.0
172,5,17,60.88213637694809,85.99702228647948,15.145960559145946,29.377333333333414,29.533333333333335,1.38,2.0
173,5,18,60.492465172829604,85.99702228647948,14.553475735444076,28.73733333333341,29.933333333333334,1.34,2.0
174,5,19,61.48522275876923,85.99702228647948,14.777476564536418,29.14800000000007,28.866666666666664,1.36,2.0
175,5,20,61.20800085733685,85.99702228647948,14.665956516130747,28.418666666666738,29.13333333333333,1.34,2.0
176,5,21,61.44579554292747,85.99702228647948,15.246254081247205,29.445333333333405,29.0,1.38,2.0
177,5,22,61.84313168416738,85.99702228647948,14.937121540700568,29.761333333333404,28.6,1.4,2.0
178,5,23,61.72739594594721,85.99702228647948,15.041500723039444,29.733333333333402,28.733333333333334,1.4,2.0
179,5,24,62.29261200750683,85.99702228647948,14.671136785547807,29.02800000000007,28.000000000000004,1.36,2.0
180,5,25,62.59723741995091,85.99702228647948,14.931414129360217,29.660000000000068,27.733333333333338,1.38,2.0
181,5,26,63.73132406276324,85.99702228647948,14.053250265957669,29.813333333333407,26.46666666666667,1.4,2.0
182,5,27,64.68180863506866,88.8522868668922,13.700553630058645,30.473333333333407,25.46666666666667,1.46,3.0
183,5,28,65.08612766301758,88.8522868668922,13.452051674602904,31.360000000000074,25.13333333333333,1.5,3.0
184,5,29,65.67861232584664,88.8522868668922,12.942258287469006,30.27866666666674,24.33333333333333,1.48,3.0
185,5,30,66.67570237549252,88.8522868668922,12.39638599403378,30.949333333333406,23.266666666666666,1.5,3.0
186,6,0,7.888062145893173,82.74185944592773,21.389454370090295,15.116000000000058,86.53333333333335,0.2,2.0
187,6,1,18.257800801201594,89.83984156061224,27.360953052393842,18.10000000000006,75.46666666666667,0.38,3.0
188,6,2,32.474962193527475,89.83984156061224,25.442558230368405,16.145333333333394,59.53333333333334,0.66,3.0
189,6,3,42.17770902978933,89.83984156061224,21.52080916973096,17.020000000000067,48.86666666666668,0.86,3.0
190,6,4,49.39212823735474,89.83984156061224,17.525260706818678,19.390666666666736,41.13333333333334,1.0,3.0
191,6,5,51.831824672315065,89.83984156061224,17.744209558276413,22.192000000000068,38.8,1.08,3.0
192,6,6,52.5949225989978,89.83984156061224,18.766023789797934,23.89466666666673,38.2,1.12,3.0
193,6,7,54.28052258104264,89.83984156061224,19.088572148425424,25.044000000000068,36.46666666666667,1.16,3.0
194,6,8,54.83582616043868,89.83984156061224,20.238855783390584,27.925333333333406,36.2,1.24,3.0
195,6,9,55.2084211543576,89.83984156061224,19.970021603497056,28.361333333333405,35.86666666666667,1.26,3.0
196,6,10,56.27135764274997,89.83984156061224,21.127803297973895,29.93066666666675,34.93333333333334,1.34,3.0
197,6,11,57.10079350734668,89.83984156061224,20.75942068145914,30.56533333333341,34.06666666666667,1.38,3.0
198,6,12,56.85254595408442,89.83984156061224,20.371907766533884,29.597333333333413,34.2,1.34,3.0
199,6,13,56.45594182147804,89.83984156061224,20.619617726829873,29.549333333333415,34.666666666666664,1.34,3.0
200,6,14,57.6044563456101,89.83984156061224,20.62063614808048,29.86266666666674,33.4,1.36,3.0
201,6,15,58.09345876023005,89.83984156061224,20.344983730909863,29.958666666666744,32.86666666666667,1.38,3.0
202,6,16,57.14899676867683,89.83984156061224,20.70008104773249,30.40666666666674,33.99999999999999,1.38,3.0
203,6,17,58.62485619589536,89.83984156061224,20.5446141562341,30.658666666666747,32.333333333333336,1.4,3.0
204,6,18,58.960740922611635,89.83984156061224,20.309049468240993,30.50400000000008,31.93333333333333,1.4,3.0
205,6,19,58.74438530004891,89.83984156061224,20.110302609993276,31.076000000000075,32.26666666666667,1.4,3.0
206,6,20,58.40184996645355,89.83984156061224,19.886676690942778,31.249333333333414,32.66666666666667,1.4,3.0
207,6,21,57.61651749978259,89.83984156061224,20.34977021769765,31.358666666666746,33.6,1.38,3.0
208,6,22,57.62400213444472,89.83984156061224,20.34112901458512,31.398666666666745,33.599999999999994,1.38,3.0
209,6,23,58.35209103693246,89.83984156061224,19.769837940926607,31.18266666666675,32.733333333333334,1.38,3.0
210,6,24,61.72335960746357,89.83984156061224,18.80607273468708,32.45466666666676,29.0,1.44,3.0
211,6,25,61.96765819471111,89.83984156061224,18.618672897643066,32.42266666666675,28.733333333333334,1.44,3.0
212,6,26,62.36283872939096,89.83984156061224,18.74066243860417,33.10933333333342,28.400000000000006,1.48,3.0
213,6,27,63.06203258844059,89.83984156061224,17.81852300063048,32.54933333333342,27.53333333333333,1.48,3.0
214,6,28,64.12241634908072,89.83984156061224,16.658512002259442,32.68533333333342,26.333333333333336,1.48,3.0
215,6,29,63.95244002859336,89.83984156061224,16.858142750314922,32.83733333333341,26.533333333333335,1.48,3.0
216,6,30,64.30513774196264,89.83984156061224,17.005619152393766,33.34266666666675,26.2,1.5,3.0
217,7,0,14.48303860379295,79.70403869130749,26.655112754769313,13.746666666666725,79.0,0.3,2.0
218,7,1,27.746021863027774,79.70403869130749,25.318798850219082,15.602666666666726,64.53333333333335,0.48,2.0
219,7,2,41.62439546957508,82.73389189862924,19.983969935196615,14.190666666666726,48.99999999999999,0.7,2.0
220,7,3,46.61704297650296,82.73389189862924,16.718154095137415,15.529333333333398,43.66666666666667,0.84,2.0
221,7,4,51.31361142750234,85.46835380365201,15.755804785999583,18.136000000000063,38.733333333333334,1.02,2.0
222,7,5,53.33073241573297,85.46835380365201,14.143818591721473,18.31200000000006,36.53333333333333,1.04,2.0
223,7,6,56.98641618420773,85.63230799697175,15.427103753644655,22.1613333333334,33.00000000000001,1.16,2.0
224,7,7,57.81098061672528,85.63230799697175,15.345786294733184,22.294666666666732,32.13333333333333,1.22,2.0
225,7,8,57.912063177362704,85.63230799697175,15.663144623114487,23.318666666666726,32.2,1.2,2.0
226,7,9,58.58660897901636,85.63230799697175,16.63123082625226,24.57333333333339,31.6,1.2,2.0
227,7,10,58.28424719169635,85.63230799697175,16.78912113003459,25.926666666666733,32.13333333333333,1.28,2.0
228,7,11,56.865078488569175,85.63230799697175,17.204337443530417,26.42400000000007,33.8,1.26,2.0
229,7,12,55.60578805267069,85.63230799697175,17.059511448389024,26.489333333333402,35.2,1.26,2.0
230,7,13,55.6398855650744,85.63230799697175,16.873279155000862,26.865333333333396,35.199999999999996,1.26,2.0
231,7,14,54.88834987861374,85.63230799697175,16.758814159603542,26.512000000000068,36.0,1.24,2.0
232,7,15,55.567520841730584,85.63230799697175,17.16588189033806,27.565333333333403,35.4,1.26,2.0
233,7,16,55.90513929740948,85.63230799697175,17.56064432686817,27.68400000000007,35.06666666666666,1.26,2.0
234,7,17,57.31854219403532,87.30067818379588,18.164320390072398,28.580000000000073,33.599999999999994,1.32,3.0
235,7,18,57.32707695589236,87.30067818379588,17.836482004111765,28.23200000000007,33.53333333333333,1.3,3.0
236,7,19,59.29069904322285,87.30067818379588,17.097053943829646,28.04533333333341,31.266666666666662,1.32,3.0
237,7,20,59.52477905746296,87.30067818379588,17.13823179980055,27.985333333333404,30.999999999999996,1.32,3.0
238,7,21,59.46140749303425,87.30067818379588,17.498092764163438,28.26400000000007,31.13333333333333,1.34,3.0
239,7,22,60.66974461437923,87.30067818379588,16.819869591300634,28.109333333333396,29.733333333333334,1.34,3.0
240,7,23,61.04708122243542,87.30067818379588,17.315951695988296,29.30800000000007,29.46666666666666,1.38,3.0
241,7,24,61.24503129530257,87.30067818379588,17.407590757861378,29.356000000000076,29.266666666666662,1.38,3.0
242,7,25,61.910914183122536,87.30067818379588,17.026868776484328,29.07600000000007,28.46666666666666,1.38,3.0
243,7,26,62.271731309125315,87.30067818379588,16.665024857239807,29.076000000000068,28.06666666666667,1.38,3.0
244,7,27,61.72718085974244,87.30067818379588,16.701705710947184,28.766666666666744,28.666666666666664,1.38,3.0
245,7,28,61.240131710908535,87.30067818379588,16.431767554541842,28.749333333333404,29.199999999999996,1.36,3.0
246,7,29,61.88743458434156,87.30067818379588,16.868225536611362,28.61333333333341,28.466666666666665,1.36,3.0
247,7,30,62.852866693478184,87.30067818379588,16.092662440253008,28.337333333333408,27.333333333333336,1.38,3.0
248,8,0,14.201903195325583,77.32650770951908,24.964241628260705,11.92666666666672,79.2,0.36,2.0
249,8,1,29.83703311108628,82.67245191003339,26.29947012123833,15.990666666666725,62.4,0.6,2.0
250,8,2,46.265788481746334,82.67916541799572,19.826941075667303,16.854666666666734,44.2,0.94,2.0
251,8,3,55.08985081255916,82.67916541799572,15.460096657723604,20.044000000000075,34.800000000000004,1.16,2.0
252,8,4,56.05225002584792,82.67916541799572,15.209519167171313,21.398666666666735,33.93333333333333,1.2,2.0
253,8,5,55.4215831933667,82.67916541799572,16.887177716311637,23.074666666666737,34.86666666666666,1.22,2.0
254,8,6,54.160456397039674,82.7346449003994,18.437772542127625,24.881333333333405,36.53333333333333,1.24,2.0
255,8,7,54.005437910469205,82.7346449003994,17.934409546176987,24.8133333333334,36.733333333333334,1.18,2.0
256,8,8,55.818695890827485,82.7346449003994,17.486978093053214,26.0733333333334,34.86666666666667,1.24,2.0
257,8,9,54.829822529273,85.69783353534795,17.14009455225691,26.51866666666674,36.06666666666667,1.26,2.0
258,8,10,55.31301617291807,85.69783353534795,17.098022725202867,27.833333333333403,35.66666666666667,1.28,2.0
259,8,11,54.603608289599066,85.69783353534795,16.14843047985176,27.621333333333403,36.46666666666667,1.28,2.0
260,8,12,56.52044822338801,85.81868759521706,16.91355855404706,28.785333333333412,34.46666666666667,1.32,2.0
